case,n,idx,tag,family,h_solver,a_solver,v_solver,hpwl_gap,area_gap,v_rel,feasible,cost_contest,hpwl_eval,area_eval
0,21,0,dit-direct-t0,DiT,5.368803262710571,8384.074787392445,0.38461538461538464,0.2710206881750822,0.20547444822321276,0.38461538461538464,True,2.3231398156398804,5.368803176123105,8384.074787392445
0,21,1,dit-direct-t0-bfix,DiT,5.368803262710571,8384.074787392445,0.38461538461538464,0.2710206881750822,0.20547444822321276,0.38461538461538464,True,2.3231398156398804,5.368803176123105,8384.074787392445
0,21,2,dit-direct-t1,DiT,5.338879108428955,9353.267113598655,0.2692307692307692,0.2639364575120915,0.3448263283391308,0.2692307692307692,True,1.9429009284528285,5.338879320093302,9353.267113598655
0,21,3,dit-direct-t1-bfix,DiT,5.338879108428955,9353.267113598655,0.2692307692307692,0.2639364575120915,0.3448263283391308,0.2692307692307692,True,1.9429009284528285,5.338879320093302,9353.267113598655
0,21,4,dit-direct-t2,DiT,4.782094120979309,8342.543895927924,0.3076923076923077,0.13212211006470495,0.19950307633758788,0.3076923076923077,True,1.8753488695022065,4.782094293839944,8342.543895927924
0,21,5,dit-direct-t2-bfix,DiT,4.782094120979309,8342.543895927924,0.3076923076923077,0.13212211006470495,0.19950307633758788,0.3076923076923077,True,1.8753488695022065,4.782094293839944,8342.543895927924
0,21,6,dit-abacus-0.55,DiT,10.804374694824219,17428.94237514132,0.5,1.5578481183346595,1.5059586448801323,0.5,True,5.983245140018207,10.804374177003147,17428.94237514132
0,21,7,dit-abacus-0.55-bfix,DiT,10.804374694824219,17428.94237514132,0.5,1.5578481183346595,1.5059586448801323,0.5,True,5.983245140018207,10.804374177003147,17428.94237514132
0,21,8,dit-abacus-0.7,DiT,8.132694244384766,13071.2631234026,0.4230769230769231,0.9253495401660892,0.8794051938752839,0.4230769230769231,True,3.854533305916555,8.132694316118771,13071.2631234026
0,21,9,dit-abacus-0.7-bfix,DiT,8.132694244384766,13071.2631234026,0.4230769230769231,0.9253495401660892,0.8794051938752839,0.4230769230769231,True,3.854533305916555,8.132694316118771,13071.2631234026
0,21,10,dit-abacus-0.85,DiT,9.587510108947754,16589.943027387308,0.4230769230769231,1.2697654533008298,1.38532610027136,0.4230769230769231,True,4.715995297882381,9.587510327807813,16589.943027387308
0,21,11,dit-abacus-0.85-bfix,DiT,9.587510108947754,16589.943027387308,0.4230769230769231,1.2697654533008298,1.38532610027136,0.4230769230769231,True,4.715995297882381,9.587510327807813,16589.943027387308
0,21,12,dit-cluster-0.55,DiT,7.8294373750686646,9033.717456337328,0.23076923076923078,0.8535558366784315,0.2988810145704282,0.23076923076923078,True,2.173978241212021,7.829437046668974,9033.717456337328
0,21,13,dit-cluster-0.55-bfix,DiT,7.8294373750686646,9033.717456337328,0.23076923076923078,0.8535558366784315,0.2988810145704282,0.23076923076923078,True,2.173978241212021,7.829437046668974,9033.717456337328
0,21,14,dit-cluster-0.7,DiT,7.8294373750686646,9033.717456337328,0.23076923076923078,0.8535558366784315,0.2988810145704282,0.23076923076923078,True,2.173978241212021,7.829437046668974,9033.717456337328
0,21,15,dit-cluster-0.7-bfix,DiT,7.8294373750686646,9033.717456337328,0.23076923076923078,0.8535558366784315,0.2988810145704282,0.23076923076923078,True,2.173978241212021,7.829437046668974,9033.717456337328
0,21,16,dit-cluster-0.85,DiT,7.8294373750686646,9033.717456337328,0.23076923076923078,0.8535558366784315,0.2988810145704282,0.23076923076923078,True,2.173978241212021,7.829437046668974,9033.717456337328
0,21,17,dit-cluster-0.85-bfix,DiT,7.8294373750686646,9033.717456337328,0.23076923076923078,0.8535558366784315,0.2988810145704282,0.23076923076923078,True,2.173978241212021,7.829437046668974,9033.717456337328
0,21,18,dit-skyline-0.55,DiT,7.312950968742371,9856.531326168519,0.23076923076923078,0.7312819854423517,0.417186387659025,0.23076923076923078,True,2.171241505933744,7.312951164904442,9856.531326168519
0,21,19,dit-skyline-0.7,DiT,7.312950968742371,9856.531326168519,0.23076923076923078,0.7312819854423517,0.417186387659025,0.23076923076923078,True,2.171241505933744,7.312951164904442,9856.531326168519
0,21,20,dit-skyline-0.85,DiT,7.312950968742371,9856.531326168519,0.23076923076923078,0.7312819854423517,0.417186387659025,0.23076923076923078,True,2.171241505933744,7.312951164904442,9856.531326168519
0,21,21,nn-skyline-0.55,classical,7.480224132537842,9313.696873860752,0.23076923076923078,0.7708825906760973,0.33913686180600316,0.23076923076923078,True,2.144726425452027,7.480224488724679,9313.696873860752
0,21,22,nn-skyline-0.7,classical,7.480224132537842,9313.696873860752,0.23076923076923078,0.7708825906760973,0.33913686180600316,0.23076923076923078,True,2.144726425452027,7.480224488724679,9313.696873860752
0,21,23,nn-skyline-0.85,classical,7.480224132537842,9313.696873860752,0.23076923076923078,0.7708825906760973,0.33913686180600316,0.23076923076923078,True,2.144726425452027,7.480224488724679,9313.696873860752
0,21,24,nn-shelf-0.5,classical,7.931082725524902,10449.0,0.2692307692307692,0.8776196171650357,0.502372393961179,0.2692307692307692,True,2.5172812385229957,7.931082678646455,10449.0
0,21,25,nn-shelf-0.65,classical,7.931082725524902,10449.0,0.2692307692307692,0.8776196171650357,0.502372393961179,0.2692307692307692,True,2.5172812385229957,7.931082678646455,10449.0
0,21,26,nn-shelf-0.8,classical,7.931082725524902,10449.0,0.2692307692307692,0.8776196171650357,0.502372393961179,0.2692307692307692,True,2.5172812385229957,7.931082678646455,10449.0
0,21,27,spread-0.55,classical,7.98847222328186,8486.853372762022,0.38461538461538464,0.8912062298338604,0.22025210248195853,0.38461538461538464,True,2.918783336283849,7.988472656581333,8486.853372762022
0,21,28,spread-0.7,classical,7.98847222328186,8486.853372762022,0.38461538461538464,0.8912062298338604,0.22025210248195853,0.38461538461538464,True,2.918783336283849,7.988472656581333,8486.853372762022
0,21,29,spread-0.85,classical,7.98847222328186,8486.853372762022,0.38461538461538464,0.8912062298338604,0.22025210248195853,0.38461538461538464,True,2.918783336283849,7.988472656581333,8486.853372762022
0,21,30,skyline-clust-0.55,classical,7.584702014923096,9313.696873860752,0.23076923076923078,0.7956167571305167,0.33913686180600316,0.2692307692307692,True,2.33463761049295,7.584701837248335,9313.696873860752
0,21,31,dp-skyline-0.55,classical,7.633558392524719,9105.604763910835,0.2692307692307692,0.8071831716488251,0.3092170760475679,0.2692307692307692,True,2.3209687624796,7.6335584794572116,9105.604763910835
0,21,32,abacus-0.55,classical,8.541948080062866,11289.411419265663,0.4230769230769231,1.022237054356252,0.6232079682624966,0.4230769230769231,True,3.693139305104785,8.541948074731994,11289.411419265663
0,21,33,skyline-clust-0.7,classical,7.584702014923096,9313.696873860752,0.23076923076923078,0.7956167571305167,0.33913686180600316,0.2692307692307692,True,2.33463761049295,7.584701837248335,9313.696873860752
0,21,34,dp-skyline-0.7,classical,7.633558392524719,9105.604763910835,0.2692307692307692,0.8071831716488251,0.3092170760475679,0.2692307692307692,True,2.3209687624796,7.6335584794572116,9105.604763910835
0,21,35,abacus-0.7,classical,8.541948080062866,11289.411419265663,0.4230769230769231,1.022237054356252,0.6232079682624966,0.4230769230769231,True,3.693139305104785,8.541948074731994,11289.411419265663
0,21,36,skyline-clust-0.85,classical,7.584702014923096,9313.696873860752,0.23076923076923078,0.7956167571305167,0.33913686180600316,0.2692307692307692,True,2.33463761049295,7.584701837248335,9313.696873860752
0,21,37,dp-skyline-0.85,classical,7.633558392524719,9105.604763910835,0.2692307692307692,0.8071831716488251,0.3092170760475679,0.2692307692307692,True,2.3209687624796,7.6335584794572116,9105.604763910835
0,21,38,abacus-0.85,classical,8.541948080062866,11289.411419265663,0.4230769230769231,1.022237054356252,0.6232079682624966,0.4230769230769231,True,3.693139305104785,8.541948074731994,11289.411419265663
0,21,39,shelf-0.5,classical,8.153558015823364,10945.0,0.2692307692307692,0.9302888602068292,0.573687994248742,0.2692307692307692,True,2.6096201313212086,8.153558049785206,10945.0
