case,n,eps_h,eps_a,hpwl_star,area_star,max_abs_dh,max_abs_da
56,77,1.2131152672089862,0.46644715958376337,47.76680040359497,26224.0,4.45111597052717,1.5699889133950993
57,78,1.274637903793037,0.6460126587148134,186.3966064453125,24528.0,1.9737533122219686,1.7261366731950472
58,79,1.284435344592918,0.5457095362146844,55.747272968292236,23829.0,2.283533009373435,1.6381982582476893
59,80,1.1700625191835963,0.8064152456616145,407.9580614566803,24957.0,2.237851250691069,2.017057398168488
60,81,1.139308667166671,0.4167809016029891,93.1352676153183,22952.0,2.5549449452986495,1.7962278958680906
61,82,1.9345098731924195,0.8190882915226136,66.48018455505371,22080.0,3.1959705878011166,2.094462663741546
62,83,1.1786806696230299,0.41812249091489573,194.5011429786682,24616.0,2.2064899715718065,1.3777050295586213
63,84,1.7186766530319568,0.8889007378397271,112.39431691169739,25920.0,2.3967797544929743,1.7125180088276555
64,85,1.3117215896526648,0.6356323493578995,143.16944122314453,27354.0,2.129633654641904,1.6974015625460794
65,86,1.8030989455133137,0.76355693760996,98.34204483032227,28275.0,3.617947596028757,1.5021894202447903
66,87,2.0270228920815563,0.8343984746849986,80.49023222923279,28341.0,3.7102134022632174,1.3721123123846464
67,88,2.3161780099026394,0.8029011819659702,58.62579154968262,27811.0,3.880497032114354,1.4427515893378582
68,89,1.613959728731587,0.8278307156435716,100.36042594909668,28560.0,2.294646341834411,1.7447452643107493
69,90,1.4294231557159538,0.8716482831201049,246.75273275375366,28684.0,2.0803010713821823,2.0183788278012673
70,91,2.11491828576597,1.1463039044255492,111.90494155883789,29458.0,3.0401187807035215,1.5158571707151405
71,92,1.5502149262476976,0.8536363258247388,285.3288383483887,29346.0,2.9366411362143694,4.787215402746408
72,93,0.7515861879129884,0.4983539268613357,316.18409729003906,31889.0,1.861494453948236,1.2016129419552732
73,94,0.7860127249920685,0.49823077516681136,315.01894760131836,28152.0,2.068931203343568,1.4313779842511225
74,95,1.6758984948939641,0.9091210078524785,101.32797241210938,29636.0,3.1814116916742456,1.2345696287992562
75,96,1.9442583708571122,1.0971433816730847,108.4905195236206,28028.0,2.9567603570139425,1.5762161640213208
76,97,1.7847583842271226,0.98866674008975,149.06663131713867,28855.0,2.4394369471440487,1.6177101322762049
77,98,0.9161326956592011,0.44274331741929007,668.5984873771667,28764.0,1.3898580818538016,1.5370482706735755
78,99,1.0535354028004225,0.5465050823920361,822.2041625976562,30514.0,2.4352498484833203,1.5688515375192749
79,100,2.0248039876437933,0.8880623204752771,104.68897160887718,29394.0,3.2323221752232967,1.476679181600063
80,101,1.4095790267506367,0.7740419242017291,742.0697739124298,28730.0,1.9856035115435353,1.5543771860908928
81,102,1.4916022320484617,0.5240170452542927,327.0178073644638,28672.0,2.6271207467319817,1.412365132244087
82,103,1.3466809942401698,0.7219466872350293,408.2495574951172,30772.0,2.370164093796609,1.6307223371276143
83,104,1.6507539870427306,0.9543440409382917,181.79293155670166,30200.0,2.61629894526269,1.8255652713698542
84,105,1.3055937070067856,0.6034512842916562,186.42447471618652,30492.0,2.1441337580529556,1.1056544941516182
85,106,1.4006797178927282,0.777885143179998,376.2050666809082,31347.0,2.6453070676402506,1.344199084422168
86,107,1.2104414211315202,0.7853085513393534,454.80297088623047,36120.0,2.296979926486656,1.7117222455682137
87,108,0.9932489904914283,0.31077435933126907,223.10367584228516,34128.0,1.902613569969349,1.3155261252075487
88,109,1.7568115120250445,1.1452595073489364,267.44744300842285,37380.0,2.4351514932663716,1.4164417153733444
89,110,1.5814602787561882,1.01959619710088,295.21309661865234,30316.0,2.759370984009909,1.8683925753666188
90,111,1.6145755970407878,1.099437781692961,381.77225548028946,34506.0,2.6276922513897794,1.4627197733275805
91,112,1.184314251196954,0.5728276919581616,1102.4193410873413,33250.0,2.29740095922754,1.3627802504685815
92,113,1.7307944500121994,0.8247357751394735,144.09477615356445,32469.0,3.034156729076859,1.3744078034913834
93,114,1.1605179597246575,0.4172379878262884,227.87420272827148,35457.0,1.7046822973753954,1.5730259258414019
94,115,0.9870584155594175,0.4614118401061911,193.97042083740234,36654.0,1.9274305197316777,1.3619904143627344
95,116,1.5016085253812288,0.664826816567359,327.62664794921875,35346.0,78.44945143438748,45.91973645967409
96,117,1.1769338164065282,0.38976157818596047,1100.5634737610817,37100.0,2.0299748309390644,1.0828422110627265
97,118,1.4967397423604072,1.0124180188368803,551.3836975097656,37380.0,3.2293588449436794,1.4585270461591044
98,119,1.3638954781885606,0.5251768797143865,307.85122203826904,36068.0,2.5272270952030693,1.297799829397407
99,120,1.185348713737317,1.1669367604316925,1356.9960174560547,34715.0,2.353393684482408,1.909453864559404
