case,n,tag,family,v_rel,rho_raw,rho_gap
5,26,shelf-0.8,classical,0.2222222222222222,1.0836126891700666,1.029374814205865
5,26,boundary-fix,classical,0.25925925925925924,0.9456852686567314,1.004043230674102
5,26,dp-nudge,classical,0.6666666666666666,1.3186920456107554,1.072549109945726
6,27,dit-direct-t0,DiT,0.45161290322580644,1.1147284638498762,1.0139891185840249
6,27,dit-direct-t0-bfix,DiT,0.45161290322580644,1.1147284638498762,1.0139891185840249
6,27,dit-direct-t1,DiT,0.45161290322580644,1.1412862920235476,1.0166704993056457
6,27,dit-direct-t1-bfix,DiT,0.45161290322580644,1.1412862920235476,1.0166704993056457
6,27,dit-abacus-0.55,DiT,0.5806451612903226,1.1415717457834578,1.016699361933936
6,27,dit-abacus-0.55-bfix,DiT,0.5806451612903226,1.1415717457834578,1.016699361933936
6,27,dit-abacus-0.7,DiT,0.4838709677419355,1.158777299541275,1.0184364498061953
6,27,dit-abacus-0.7-bfix,DiT,0.4838709677419355,1.158777299541275,1.0184364498061953
6,27,dit-abacus-0.85,DiT,0.5161290322580645,1.1719982353530978,1.0197713377105428
6,27,dit-abacus-0.85-bfix,DiT,0.5161290322580645,1.1719982353530978,1.0197713377105428
6,27,dit-cluster-0.55,DiT,0.3548387096774194,0.9595486555936167,0.9983215894323654
6,27,dit-cluster-0.55-bfix,DiT,0.3548387096774194,0.9595486555936167,0.9983215894323654
6,27,dit-cluster-0.7,DiT,0.3548387096774194,0.9595486555936167,0.9983215894323654
6,27,dit-cluster-0.7-bfix,DiT,0.3548387096774194,0.9595486555936167,0.9983215894323654
6,27,dit-cluster-0.85,DiT,0.3548387096774194,0.9595486555936167,0.9983215894323654
6,27,dit-cluster-0.85-bfix,DiT,0.3548387096774194,0.9595486555936167,0.9983215894323654
6,27,dit-skyline-0.55,DiT,0.3870967741935484,0.933114611367577,0.9956527243784047
6,27,dit-skyline-0.7,DiT,0.3548387096774194,0.9497774116237269,0.9973350498714498
6,27,dit-skyline-0.85,DiT,0.3225806451612903,0.9261217538915884,0.994946715460798
6,27,nn-skyline-0.55,classical,0.3870967741935484,0.9416365666420338,0.996513107639203
6,27,nn-skyline-0.7,classical,0.3548387096774194,1.006601174777876,1.003072212054238
6,27,nn-skyline-0.85,classical,0.2903225806451613,1.0000035662683675,1.0024061040445684
6,27,nn-shelf-0.5,classical,0.3548387096774194,0.8532483515248018,0.9312679065504762
6,27,nn-shelf-0.65,classical,0.3225806451612903,0.9788443097511519,1.0002697224034807
6,27,nn-shelf-0.8,classical,0.3225806451612903,1.0221985586585267,1.0046470051116054
