case,n,eps_h,eps_a,hpwl_star,area_star,max_abs_dh,max_abs_da
38,59,1.67013387559558,0.8494047138046779,76.70390486717224,17760.0,3.040598336202871,1.8845785428395851
39,60,1.0152969440802404,0.3547738333707873,94.90005850791931,17584.0,2.5201146283924145,1.2619142721376795
40,61,1.27864535630242,0.4356518909634537,43.51637077331543,19388.0,1.986183135962499,1.5402002239069958
41,62,1.2918671621365019,0.7226927951719762,52.13325762748718,21504.0,2.875856388666405,1.2342869748155807
42,63,1.2381325805075787,0.42652277713392395,25.330843448638916,17856.0,3.732014370098778,1.8497189479523046
43,64,1.5105713462977715,0.936652294786736,63.40838634967804,20538.0,6.201600576092173,2.2427103905758945
44,65,1.3835543631372378,0.6436229974298875,108.79293870925903,19344.0,2.5328647437554483,1.6367961003109717
45,66,0.9225335020653678,0.5379526640958199,80.30556869506836,20349.0,2.517039615463296,1.539681142491314
46,67,1.2899353870876258,0.4080446237866342,58.07007598876953,23056.0,2.380019111081351,1.6056843132744554
47,68,1.1997188333709667,0.33519861839813725,42.33544045686722,23373.0,1.965129589843373,1.3173030375615284
48,69,1.3382492575230058,0.7797015537206937,94.13239097595215,23858.0,1.876365354629966,1.6422281447557243
49,70,1.4319826366400883,0.8754788781230809,71.97932577133179,22218.0,2.193735563801688,1.9290397317029453
50,71,1.4329335911044603,0.45966155709826007,31.703044652938843,19764.0,2.623854058107087,1.2899197356039223
51,72,1.8933187308198014,1.0216907493866678,75.41585159301758,23688.0,2.5466856141825485,1.6236090909594
52,73,1.3835677959549915,0.9558638547389122,72.19385552406311,19239.0,2.0900032819670478,1.6456800106485416
53,74,1.4332920324849674,0.9338121721379342,160.2510118484497,24393.0,2.3720756556119116,1.6653412038849549
54,75,1.793881260230311,0.7632261838399816,47.237220764160156,26508.0,2.5624204868596507,1.4457830986679088
55,76,1.3868815793820621,0.6365596238527131,159.86244201660156,23691.0,2.2234246853510995,2.1100892852405995
56,77,1.2344388726368183,0.4694389173258413,47.76680040359497,26224.0,4.45111597052717,1.4691232743506577
57,78,1.2754680694871343,0.6460126587148134,186.3966064453125,24528.0,1.9737533122219686,1.880440073320985
58,79,1.2329983277529308,0.4821354515041385,55.747272968292236,23829.0,2.283533009373435,1.4697572242556571
59,80,1.261690017990623,0.8064152456616145,407.9580614566803,24957.0,2.2568956885965368,2.087281795459323
60,81,1.139308667166671,0.41570520582547,93.1352676153183,22952.0,2.263337309083548,1.660839527292389
61,82,1.9345098731924195,0.8474933890907383,66.48018455505371,22080.0,3.3030207615974847,2.32610344303258
62,83,1.2270591304039704,0.5942102067615689,194.5011429786682,24616.0,2.2064899715718065,1.5880705925607708
63,84,1.7186766530319568,0.8889007378397271,112.39431691169739,25920.0,2.3967797544929743,1.6635076984235992
64,85,1.3261214660071552,0.6356323493578995,143.16944122314453,27354.0,2.129633654641904,1.6976120056282749
65,86,1.7861900805944382,0.8300837295999992,98.34204483032227,28275.0,3.617947596028757,1.5936388500561292
66,87,2.2062669435341213,0.8343984746849986,80.49023222923279,28341.0,3.7102134022632174,1.8131892870948636
67,88,2.365089012436533,0.8287279168084676,58.62579154968262,27811.0,3.880497032114354,1.30125334554279
68,89,1.6946206412587927,0.8278307156435716,100.36042594909668,28560.0,2.294646341834411,1.4518475439651617
69,90,1.4294231557159538,0.8862568098216224,246.75273275375366,28684.0,2.067176710558656,1.978414871560528
70,91,2.0728295357337734,1.1422146074341182,111.90494155883789,29458.0,3.0401187807035215,1.6078655006735187
71,92,1.5410978881992001,0.8536363258247388,285.3288383483887,29346.0,2.9366411362143694,4.787215402746408
72,93,0.7429960870457482,0.4662192612215146,316.18409729003906,31889.0,1.861494453948236,1.4803994302986339
