case,n,tag,family,v_rel,rho_raw,rho_gap
85,106,dit-abacus-0.7,DiT,0.3918918918918919,1.1267733455070066,1.0284411111682759
85,106,dit-abacus-0.7-bfix,DiT,0.3918918918918919,1.1267733455070066,1.0284411111682759
85,106,dit-abacus-0.85,DiT,0.32432432432432434,1.1724238141230134,1.037558906919134
85,106,dit-abacus-0.85-bfix,DiT,0.32432432432432434,1.1724238141230134,1.037558906919134
85,106,dit-cluster-0.55,DiT,0.25675675675675674,1.0875331523384741,1.0206037260988858
85,106,dit-cluster-0.55-bfix,DiT,0.25675675675675674,1.0875331523384741,1.0206037260988858
85,106,dit-cluster-0.7,DiT,0.25675675675675674,1.0875331523384741,1.0206037260988858
85,106,dit-cluster-0.7-bfix,DiT,0.25675675675675674,1.0875331523384741,1.0206037260988858
85,106,dit-cluster-0.85,DiT,0.25675675675675674,1.0875331523384741,1.0206037260988858
85,106,dit-cluster-0.85-bfix,DiT,0.25675675675675674,1.0875331523384741,1.0206037260988858
85,106,dit-skyline-0.55,DiT,0.3783783783783784,0.8730953585688199,0.9563515338172852
85,106,dit-skyline-0.7,DiT,0.33783783783783783,0.9340641585923974,0.9685287924044371
85,106,dit-skyline-0.85,DiT,0.33783783783783783,0.9769313642938521,0.9770907248411782
85,106,nn-skyline-0.55,classical,0.3783783783783784,0.9047969405527158,0.9841057855569375
85,106,nn-skyline-0.7,classical,0.33783783783783783,0.9827434767532143,0.9996739876508265
85,106,nn-skyline-0.85,classical,0.2972972972972973,1.0456646855277172,1.012241290613368
85,106,nn-shelf-0.5,classical,0.05405405405405406,0.8981730294865666,0.9827826991709675
85,106,nn-shelf-0.65,classical,0.06756756756756757,0.9872375716753585,1.0005716113963934
85,106,nn-shelf-0.8,classical,0.08108108108108109,1.0638720758610947,1.0158778727684878
85,106,spread-0.55,classical,0.5405405405405406,0.9937705709771366,1.0018764371468631
85,106,spread-0.7,classical,0.5135135135135135,1.0421631437521164,1.011541895959275
85,106,spread-0.85,classical,0.5405405405405406,1.030682083077326,1.0092488283993923
85,106,skyline-clust-0.55,classical,0.33783783783783783,0.8300123686075628,0.9691689531801103
85,106,dp-skyline-0.55,classical,0.3783783783783784,0.8088998024063482,0.9649521843552272
85,106,abacus-0.55,classical,0.5135135135135135,0.9055225777315765,0.984250666280959
85,106,skyline-clust-0.7,classical,0.32432432432432434,0.9183064268835648,0.9868039894641468
85,106,dp-skyline-0.7,classical,0.3783783783783784,0.8855718329761979,0.980265924481747
85,106,abacus-0.7,classical,0.527027027027027,1.0147096839544238,1.00605864519679
85,106,skyline-clust-0.85,classical,0.3108108108108108,0.9540951427346248,0.993952090311182
85,106,dp-skyline-0.85,classical,0.32432432432432434,0.9071242035982134,0.9845705847989126
85,106,abacus-0.85,classical,0.5405405405405406,1.078012162120132,1.0187020556838997
85,106,shelf-0.5,classical,0.06756756756756757,0.9614999109567389,0.9954310295240208
85,106,shelf-0.65,classical,0.08108108108108109,1.0230439757614735,0.9863008032889863
85,106,shelf-0.8,classical,0.08108108108108109,1.1123721937451958,1.0255648072364256
85,106,restart-t0-k0.6,classical,0.3783783783783784,0.9416867616821436,0.9914737514441541
85,106,restart-t0-k0.75,classical,0.33783783783783783,0.9927209751076163,1.0016667846546095
85,106,restart-t1-k0.6,classical,0.3918918918918919,0.9328570440645264,0.9682877690567341
85,106,restart-t1-k0.75,classical,0.3108108108108108,1.0301560270829304,1.009143753443851
85,106,restart-t2-k0.6,classical,0.3783783783783784,0.943503682317356,0.9918366386607721
85,106,restart-t2-k0.75,classical,0.33783783783783783,1.010447674569282,1.0052073944761692
85,106,restart-t3-k0.6,classical,0.40540540540540543,0.9076157367195321,0.9423950736890319
85,106,restart-t3-k0.75,classical,0.33783783783783783,1.0090331828608265,1.0049248595474332
85,106,restart-t4-k0.6,classical,0.4189189189189189,0.9306988473334707,0.9892791544362144
85,106,restart-t4-k0.75,classical,0.32432432432432434,0.9957242171223076,1.0022666848027644
85,106,restart-t5-k0.6,classical,0.3783783783783784,0.9409613491856752,0.9913288686580658
85,106,restart-t5-k0.75,classical,0.32432432432432434,0.9885592925540828,1.0008355940155456
85,106,boundary-fix,classical,0.05405405405405406,0.8981730294865666,0.9827826991709675
86,107,dit-abacus-0.55,DiT,0.4782608695652174,1.1499643499285437,1.0135146781155226
86,107,dit-abacus-0.55-bfix,DiT,0.4782608695652174,1.1499643499285437,1.0135146781155226
86,107,dit-abacus-0.7,DiT,0.4927536231884058,1.174603187752662,1.0152328654379719
86,107,dit-abacus-0.7-bfix,DiT,0.4927536231884058,1.174603187752662,1.0152328654379719
86,107,dit-abacus-0.85,DiT,0.42028985507246375,1.177151181025607,1.0154105923517083
86,107,dit-abacus-0.85-bfix,DiT,0.42028985507246375,1.177151181025607,1.0154105923517083
86,107,dit-cluster-0.55,DiT,0.3188405797101449,1.0694766715935822,1.0079017769527152
86,107,dit-cluster-0.55-bfix,DiT,0.3188405797101449,1.0694766715935822,1.0079017769527152
86,107,dit-cluster-0.7,DiT,0.3188405797101449,1.0694766715935822,1.0079017769527152
86,107,dit-cluster-0.7-bfix,DiT,0.3188405797101449,1.0694766715935822,1.0079017769527152
86,107,dit-cluster-0.85,DiT,0.3188405797101449,1.0694766715935822,1.0079017769527152
